Location,Station,Date,avg_temp,avg_humid,avg_dew,avg_wind,avg_gust,precip
Union Grove Beach,KIAGLADB3,2018-07-17,72,76,62.2,0.5,1.1,0
Union Grove Beach,KIAGLADB3,2018-06-19,73.7,90,70.1,1.8,3.4,0.38
Union Grove Beach,KIAGLADB3,2018-06-26,70.7,85,65.3,2.8,4.7,0.8
Union Grove Beach,KIAGLADB3,2018-07-02,70.3,80,62.8,1.8,3.4,0
Union Grove Beach,KIAGLADB3,2018-05-22,66.2,83,60.1,1.7,3.2,0
Union Grove Beach,KIAGLADB3,2018-05-29,79.8,61,62.5,4.8,8.2,0
Union Grove Beach,KIAGLADB3,2018-06-12,73.2,84,67.4,2.9,5.5,0
Union Grove Beach,KIAGLADB3,2018-07-10,77.6,77,68.7,0.7,1.4,0
Union Grove Beach,KIAGLADB3,2019-06-25,71.8,69,59.4,4.2,8,0
Union Grove Beach,KIAGLADB3,2019-07-01,70.8,94,68.6,2.5,4.4,0.08
Union Grove Beach,KIAGLADB3,2019-07-09,75.4,81,68.2,4.5,7.8,0
Union Grove Beach,KIAGLADB3,2019-07-16,75.1,83,69,2.9,5.3,0
Union Grove Beach,KIAGLADB3,2019-07-23,67.9,73,57.7,3.4,5.7,0
Union Grove Beach,KIAGLADB3,2019-07-30,65.8,76,56.7,3,5.3,0
Union Grove Beach,KIAGLADB3,2019-08-06,71.3,81,64,2.4,4.4,0.01
Union Grove Beach,KIABEAMA4,2019-08-20,75.5,85,70.1,1.5,2.3,0.66
Union Grove Beach,KIAGLADB3,2019-08-27,66.2,72,55.6,4.4,9.2,0
Union Grove Beach,KIAGLADB3,2019-08-13,73.4,83,67.1,3.4,6.3,0.01
Union Grove Beach,KIAGLADB3,2020-05-18,53.8,93,51.7,7.3,12.6,0.04
Union Grove Beach,KIAGLADB3,2020-05-26,71.4,87,66.7,7.2,10.9,0.13
Union Grove Beach,KIAGLADB3,2020-06-01,73.6,61,58.7,10.5,16.1,0
Union Grove Beach,KIAGLADB3,2020-06-08,80.8,53,60.1,7.9,12.4,0
Union Grove Beach,KIAGLADB3,2020-06-15,71.4,55,53.8,7,12.5,0
Union Grove Beach,KIAGLADB3,2020-06-22,64.4,96,62.7,3.2,6.5,1.53
Union Grove Beach,KIAGLADB3,2020-07-01,73.8,89,69.7,1.8,4.1,0
Union Grove Beach,KIAGLADB3,2020-07-06,79.4,78,70.6,0.4,1.4,0
Union Grove Beach,KIAGLADB3,2020-07-13,72.8,78,64.6,3.5,5.7,0
Union Grove Beach,KIAGLADB3,2020-07-20,69.8,86,64.7,0.8,1.6,0
Union Grove Beach,KIAGLADB3,2020-07-27,75.1,73,64.1,2,4.5,0
Union Grove Beach,KIAGLADB3,2020-08-03,62.1,73,51.8,2.9,6.4,0
Union Grove Beach,KIAGLADB3,2020-08-10,77.3,86,72.1,3.3,5.2,0.01
Union Grove Beach,KIABEAMA4,2020-08-19,66.8,81,60.7,0,0,0
Union Grove Beach,KIAGLADB3,2020-08-26,79.5,72,67.9,1,2.4,0
Union Grove Beach,KIAGLADB3,2020-09-02,70.6,70,57.2,1,2.7,0
Viking Lake Beach,KIAVILLI7,2018-08-20,68.3,79,59.7,1.6,2.7,1.48
Viking Lake Beach,KIAVILLI7,2018-08-14,70,27,22.3,0.2,0.4,1.07
Viking Lake Beach,KIAVILLI7,2018-08-07,74.3,45,39.8,0.7,1.2,0.01
Viking Lake Beach,KIAVILLI7,2018-08-27,82.2,69,61.8,2.9,4.6,0.77
Viking Lake Beach,KIAVILLI7,2018-07-31,69.9,68,55.9,0.5,0.8,0
Viking Lake Beach,KIAVILLI7,2018-07-24,73.7,83,66.5,0.7,1.3,0
Viking Lake Beach,KIAVILLI7,2018-07-10,82.5,72,65.7,0.3,0.5,0
Viking Lake Beach,KIAVILLI7,2018-07-02,74.5,65,54.7,0.9,1.6,0
Viking Lake Beach,KIAVILLI7,2018-07-17,68.8,95,67,0.2,0.4,0.38
Viking Lake Beach,KIAVILLI7,2018-06-26,70.3,78,57,1.3,2.1,0.01
Viking Lake Beach,KIAVILLI7,2018-06-12,75.3,73,61.7,0.6,1.1,0.04
Viking Lake Beach,KIAVILLI7,2018-06-19,73.9,92,69.2,0.9,1.5,1.28
Viking Lake Beach,KIAVILLI7,2018-05-22,68.4,39,40.4,0.6,1.2,0.21
Viking Lake Beach,KIAVILLI7,2018-05-29,75.6,51,53.8,1.3,2.2,0.35
Viking Lake Beach,KIAVILLI7,2018-06-05,74.5,56,54.3,0.8,1.5,0
Viking Lake Beach,KIAVILLI7,2019-06-26,73.3,62,53.7,1,1.8,0
Viking Lake Beach,KIAVILLI7,2019-07-02,81.8,63,58.4,0.7,1.3,0
Viking Lake Beach,KIAVILLI7,2019-07-10,75.5,75,64.4,2,3.1,0
Viking Lake Beach,KIAVILLI7,2019-07-17,84.5,53,49.1,1.5,2.5,0
Viking Lake Beach,KIAVILLI7,2020-05-20,60.5,42,36.9,0.6,1.3,0
Viking Lake Beach,KIAVILLI7,2020-05-27,66,51,45.1,0,0.1,0
Viking Lake Beach,KIAVILLI7,2020-06-03,79.1,75,68.5,0.2,0.5,0
Viking Lake Beach,KIAVILLI7,2020-06-10,65.4,82,57.3,1.2,2.2,1.49
Viking Lake Beach,KIAVILLI7,2020-06-17,77.6,52,42.2,2,3.4,0
Viking Lake Beach,KIAVILLI7,2020-06-24,68.6,84,62.1,0.1,0.3,0
Viking Lake Beach,KIAVILLI7,2020-07-01,75.3,72,59,0.5,0.9,1.46
Viking Lake Beach,KIAVILLI7,2020-07-08,80.6,73,61.3,0.6,1,0
Viking Lake Beach,KIAVILLI7,2020-07-15,69.8,93,67.5,0.2,0.4,2.48
Viking Lake Beach,KIAVILLI7,2020-07-22,74.4,87,67.2,0.1,0.3,0
Viking Lake Beach,KIAVILLI7,2020-07-29,73.6,94,71.9,0.3,0.5,0.79
Viking Lake Beach,KIAVILLI7,2020-08-12,76.6,85,71.7,0.7,1.2,0
Viking Lake Beach,KIAVILLI7,2020-08-17,71,90,67.4,0.3,0.6,0
Viking Lake Beach,KIAVILLI7,2020-08-24,79.2,93,74.9,0.5,0.9,0
Viking Lake Beach,KIAVILLI7,2020-08-31,68.9,90,61.5,0.4,0.8,0.2
Viking Lake Beach,KIAVILLI7,2021-05-26,71.7,78,61.3,0.4,0.8,0
Viking Lake Beach,KIAVILLI7,2021-06-01,63.2,85,55.8,0.6,1,0
Viking Lake Beach,KIAVILLI7,2021-06-09,78.6,81,66.4,0.4,0.7,0
Viking Lake Beach,KIAVILLI7,2021-06-16,79.7,73,63,1.4,2.2,0
Viking Lake Beach,KIAVILLI7,2021-06-23,77.3,78,54.6,2.1,3.5,0
Viking Lake Beach,KIAVILLI7,2021-06-30,74.8,92,70.1,0.2,0.5,0
Viking Lake Beach,KIAVILLI7,2021-07-06,76.8,85,66.2,0.5,1,0
Viking Lake Beach,KIAVILLI7,2021-07-14,77.8,95,76.2,1,1.8,0.02
Viking Lake Beach,KIAVILLI7,2021-07-21,73.1,80,58.1,0.3,0.6,0
Viking Lake Beach,KIAVILLI7,2021-07-28,81.9,98,79.3,0.4,0.8,0
Viking Lake Beach,KIAVILLI7,2021-08-04,67.3,70,42.8,0,0,0
Viking Lake Beach,KIAVILLI7,2021-08-11,81.5,94,79.5,0.6,1.1,0
Viking Lake Beach,KIAVILLI7,2021-08-18,76.6,96,75.4,1.1,1.8,0
Viking Lake Beach,KIAVILLI7,2021-08-25,78.5,76,61.2,0.2,0.5,1.11
Viking Lake Beach,KIAVILLI7,2021-09-01,69,79,55.4,0.6,1.1,0
